Iteración,GD,Momentum,Nesterov,Adagrad,RMSprop,Adam
0,43.0,43.0,43.0,43.0,43.0,43.0
1,22.479999999999997,22.479999999999997,22.479999999999997,40.83000000194667,36.34298916594302,40.83000000194667
2,12.5728,5.289999999999999,6.523648,39.35240447429578,32.07614672915622,38.72170481153981
3,7.393408,5.344900000000002,1.2512670208000003,38.17775424571148,28.816692885295012,36.67612572567683
4,4.496634879999999,14.190649000000002,1.4044328394956802,37.18259589158757,26.14309799917888,34.694173246712026
5,2.7931936768,17.988122410000003,2.4824203155571425,36.309431258091244,23.863518038146623,32.77664838747678
6,1.7571690004480003,14.957587816900004,2.941846229425356,35.52603764823216,21.872312587398806,30.92423423854347
7,1.1136171773132804,11.873285848321006,2.5346991069136946,34.81223272626222,20.104276081955035,29.137487892454633
8,0.7087654396100611,11.191885859780895,1.5475427710094547,34.15439388859845,18.51594851659447,27.41683282431412
9,0.45218804195708123,9.245426460821161,0.5749791693204612,33.5428168571412,17.076707494103605,25.762551832300506
10,0.2888884846709232,4.805708724160542,0.07078897883225978,32.97030090429225,15.764041421050813,24.174780645161682
11,0.1847043598040117,2.331061778983854,0.04540736651878389,32.43132948801032,14.560834307856561,22.653502306386066
12,0.11814445293583098,5.081978113559544,0.21046268593507003,31.92156618592226,13.453707643181561,21.198542446274466
13,0.07558856843698666,9.535615495384619,0.3043512979580132,31.43752930597163,12.431957223182232,19.809565553264175
14,0.04836808648057122,9.744396514535342,0.2565644276284698,30.976373412651213,11.486843814819705,18.486072354243035
15,0.03095248031268949,5.118594237053012,0.13818995919628713,30.535737753600934,10.61110401766587,17.22739840985604
16,0.019808473187565876,0.7620884275846059,0.04031624721943801,30.11363814397849,9.798603483590162,16.03271402454584
17,0.012677021723522221,0.6657710229215617,0.0016132552855712154,29.708387992875572,9.044085223016696,14.901025561871492
18,0.008113149501107041,3.36503023342408,0.007675038364101182,29.318539414410893,8.342983255346674,13.831178243130353
19,0.005192363696007523,4.9302013690216935,0.02530238299011457,28.942838515009477,7.691282311862839,12.821860491137526
20,0.0033230940509524605,4.025850972313391,0.03209529754639486,28.5801908982077,7.085410743666396,11.871609860966856
21,0.002126773455392327,2.4396314065833655,0.024961645767430294,28.229634671577287,6.522157879141124,10.978820575441906
22,0.0013611325860528802,1.7984668387950955,0.012377682893543969,27.890319053857127,5.998609740823726,10.141752655289382
23,0.0008711239819304879,1.744208721139244,0.003067227103072931,27.561487225066912,5.512098806117487,9.358542602466192
24,0.0005575190341039044,1.394896000421023,2.0094343708843102e-05,27.24246243467165,5.0601646993151554,8.62721556084417
25,0.00035681206866712003,1.0021317990933816,0.00114243279206879,26.93263664210309,4.64052352921011,7.945698842063305
26,0.00022835968320958044,1.298248013531022,0.002939144165261465,26.631461147518564,4.251044159485419,7.311836667104145
27,0.00014615018258867598,2.012747775237055,0.0033726730921477127,26.33843880268065,3.8897300964274724,6.723405937393251
28,9.353611157718866e-05,2.074091442280818,0.0024242051518165724,26.053117488097946,3.554705951768868,6.178132814649311
29,5.9863109508757706e-05,1.1497224647621946,0.001090573290937611,25.775084613666703,3.2442076225391108,5.673709857924128
30,3.831238940137344e-05,0.1695545920878128,0.00021748491508363755,25.5039624531953,2.9565754495470924,5.207813441123986
31,2.451992897055567e-05,0.10697049862391037,1.8860248404720283e-06,25.239404163351374,2.6902496904781454,4.778121156331357
32,1.5692754452479228e-05,0.7853610635725173,0.00016095718997576205,24.981090368226184,2.443767688232455,4.3823288988611795
33,1.0043362817663202e-05,1.255471439121972,0.0003349901731675506,24.728726214333783,2.215762144024532,4.018167330190641
34,6.427752191811988e-06,1.0312581582662677,0.0003491717238220349,24.482038819226894,2.004959930842125,3.683417425238317
35,4.113761398622386e-06,0.5077729291325601,0.00023180970196422059,24.240775051305803,1.8101809179416688,3.375924830937417
36,2.6328072936289043e-06,0.2501482591986012,9.386884597446431e-05,24.00469958976631,1.630336331062468,3.093612793077427
37,1.6849966673863066e-06,0.31071391844913154,1.4171757259047915e-05,23.773593222678358,1.4644262527737337,2.8344934468529557
38,1.078397866934207e-06,0.3883663832581959,1.5732574679219725e-06,23.547251348432635,1.3115359751184361,2.5966773118428166
39,6.90174634768402e-07,0.35412326320254334,2.1311068848897178e-05,23.325482651633585,1.170831049190657,2.3783808822489525
40,4.417117662267606e-07,0.338788916814955,3.738116497927423e-05,23.10810792925449,1.041551024316857,2.1779322559121312
41,2.826955303761208e-07,0.4056082763904558,3.563495770708228e-05,22.894959046734474,0.9230020189717235,1.993774798560211
42,1.809251394374752e-07,0.41214441137882485,2.182335412740597e-05,22.685878006866055,0.8145483995083396,1.8244688906758488
43,1.1579208923881693e-07,0.252967098240221,7.855173710875142e-06,22.48071611693416,0.7156039446285087,1.668691851248878
44,7.410693711242265e-08,0.059047261894084546,8.0390221565786e-07,22.279333241731027,0.6256229304695329,1.525236173791983
45,4.742843975179923e-08,0.03510419074986408,4.291747601230227e-07,22.081597131871973,0.5440915771124692,1.3930062440499298
46,3.035420144109705e-08,0.18164662525584307,2.6939385162246947e-06,21.887382818342033,0.47052025422830607,1.271013734985272
47,1.9426688922282506e-08,0.299688236568064,4.093050895807859e-06,21.696572065466448,0.40443676121097377,1.1583718925040418
48,1.2433080910253746e-08,0.250923128953377,3.5849820412267685e-06,21.50905287556256,0.34538089079487483,1.0542889350550995
49,7.957171782559858e-09,0.10843208550996355,2.0201594086301543e-06,21.324719039431002,0.29290037231288474,0.958060792136219
50,5.0925899408373945e-09,0.027918417958844498,6.354639283541816e-07,21.14346972760879,0.2465481874840097,0.8690634016114995
51,3.259257562135604e-09,0.05279266925044062,3.54685441518692e-08,20.96520911795808,0.20588116960537162,0.7867447745505305
52,2.085924839766667e-09,0.10304775481897141,8.276757995394092e-08,20.789846055721267,0.17045974192316352,0.7106170201371337
53,1.3349918974506245e-09,0.1099949692718912,3.282046804128353e-07,20.6172937426508,0.1398486223645398,0.6402485032183626
54,8.543948143683845e-10,0.08857975857393424,4.404391036027787e-07,20.447469452232667,0.11361831456347005,0.5752562844161261
55,5.468126811957604e-10,0.07839308637791646,3.555439028707534e-07,20.28029426837714,0.09134721143791347,0.5152989684837413
56,3.499601159652847e-10,0.07557399286550498,1.836172228641275e-07,20.115692845257104,0.07262414942152476,0.46007006173440557
57,2.2397447421778152e-10,0.054240346540817504,4.9288795827491205e-08,19.95359318624028,0.057051262401362525,0.4092919147470415
58,1.4334366349937992e-10,0.022182061418090676,8.370753251416055e-10,19.793926440093276,0.044246990812873706,0.3627103028762865
59,9.173994463960304e-11,0.01515585294372698,1.3426034798322802e-08,19.636626712837366,0.03384910258026692,0.3200896749246377
60,5.871356456934592e-11,0.04196927597216158,3.8791183624075296e-08,19.48163089381223,0.025517580632912235,0.2812090801064457
61,3.757668132438138e-11,0.06736134176205902,4.663194384717408e-08,19.328878494658888,0.018937230228324727,0.24585876545019836
62,2.4049076047604086e-11,0.057881114959572655,3.475536561433508e-08,19.178311500068673,0.013819862539820938,0.2138374202399415
63,1.5391408670466612e-11,0.023911665587899124,1.6355985847088626e-08,19.029874229264937,0.009905922791114932,0.1849500310842848
64,9.850501549098629e-12,0.0022352941787627404,3.6198874184278213e-09,18.883513207289624,0.006965454252906332,0.15900630073590297
65,6.304320991423123e-12,0.008952943174744583,3.964824999150439e-13,18.739177045260124,0.004798324383735059,0.13581957581173335
66,4.034765434510799e-12,0.026095486757202004,1.9603799471865195e-09,18.59681632884451,0.003233684791761703,0.11520622297536381
67,2.5822498780869114e-12,0.031048262654864586,4.468450012498521e-09,18.45638351427659,0.002128688780180821,0.09698538978611246
68,1.652639921975623e-12,0.022832008200340335,4.8619633265695565e-09,18.317832831297416,0.001366543472366266,0.08097908510805252
69,1.0576895500643988e-12,0.014663213796106434,3.34740587411251e-09,18.18112019246791,0.0008540213778168145,0.06701251449557402
70,6.769213120412152e-13,0.012519365716484647,1.4241784701052982e-09,18.046203108349264,0.0005185924202539964,0.05491460810096728
71,4.332296397063777e-13,0.011307946610670649,2.4665723035639394e-10,17.913040608093933,0.0003053569904821451,0.044518682143551105
72,2.7726696941208175e-13,0.007681387545258965,1.0886531070903437e-11,17.781593165031556,0.0001739610555640951,0.03566317959310794
73,1.7745086042373232e-13,0.006000650641398344,2.664414695116985e-10,17.65182262687146,9.565631676720401e-05,0.02819244120670966
74,1.1356855067118868e-13,0.009757561957411577,5.033467946798534e-10,17.523692150176668,5.063534984602405e-05,0.02195746417614087
75,7.268387242956077e-14,0.014277787753963612,4.994871888151635e-10,17.397166138794397,2.57292593029421e-05,0.01681661216126325
76,4.651767835491889e-14,0.012617518690596085,3.1745679633713813e-10,17.272210185955256,1.251030871845445e-05,0.012636247184822327
77,2.977131414714809e-14,0.005432109765707545,1.2079968723466074e-10,17.14879101977755,5.8005905869896466e-06,0.009291260546056772
78,1.9053641054174776e-14,0.0002542134100914892,1.5036448796715656e-11,17.026876451935365,2.5549247963134675e-06,0.006665486394726329
79,1.2194330274671856e-14,0.0016973326313207346,4.077810223428224e-12,16.90643532926893,1.0644914166715842e-06,0.004651987738270259
80,7.804371375789987e-15,0.006334022393007774,3.435553396526332e-11,16.787437488133932,4.175514657123503e-07,0.0031532103029414172
81,4.994797680505593e-15,0.00810836160783255,5.558191410729214e-11,16.669853711302768,1.533844879682094e-07,0.0020810047321101264
82,3.1966705155235794e-15,0.005734166067049706,5.0579401027638506e-11,16.553655687245673,5.2452602926077214e-08,0.0013565220060669668
83,2.045869129935091e-15,0.00270366029448814,2.961843087336149e-11,16.438815971633204,1.658571883866776e-08,0.0009099906591262736
84,1.3093562431584582e-15,0.001798769464401695,9.933125573816709e-12,16.32530795091384,4.812152953519176e-09,0.0006803873289976044
85,8.379879956214133e-16,0.002297557350856657,7.605934156962449e-13,16.21310580783173,1.269813744779075e-09,0.0006150144015314091
86,5.363123171977045e-16,0.002412857113903427,8.903649578619903e-13,16.10218448875987,3.0163463415003443e-10,0.0006690000337989534
87,3.432398830065309e-16,0.0020912247052149915,4.252609289862304e-12,15.992519672733312,6.373004487630224e-11,0.0008047366913114521
88,2.1967352512417976e-16,0.0022930069262976603,6.027693556915013e-12,15.884087742075643,1.1807035400495982e-11,0.00099127457758535
89,1.4059105607947506e-16,0.002851221394893844,5.049158906214025e-12,15.776865754519733,1.8855012694571046e-12,0.0012036860346553715
90,8.997827589086403e-17,0.0025850428695274917,2.715220676973471e-12,15.67083141673097,2.5414980510980097e-13,0.0014224162283736292
91,5.758609657015299e-17,0.0012589389809611645,7.863802557865472e-13,15.56596305914778,2.8166642016083536e-14,0.0016326342843110105
92,3.6855101804897916e-17,0.00016171304272523293,2.6081007670346434e-14,15.462239612060298,2.4815742843304186e-15,0.001823597592584315
93,2.3587265155134666e-17,0.00040980092281957606,1.5445532749935644e-13,15.359640582853547,1.6619063652792914e-16,0.0019880403357780668
94,1.509584969928619e-17,0.001481623596898774,5.092955616565254e-13,15.258146034346694,7.948201589455616e-18,0.0021215954926364898
95,9.661343807543161e-18,0.001978271000547067,6.428534031540258e-13,15.157736564164559,2.474027741259104e-19,0.0022222577051060092
96,6.1832600368276235e-18,0.0013918085557428875,4.968559583481313e-13,15.058393285081964,4.3028486725828535e-21,0.0022898925340953894
97,3.957286423569678e-18,0.0005079879836250044,2.441695482430262e-13,14.960097806285464,3.102970395758183e-23,0.002325795827988337
98,2.532663311084594e-18,0.0002048847206576124,5.932720091323135e-14,14.862832215500749,3.893169348494305e-26,0.002332305236201717
99,1.6209045190941403e-18,0.0004595660800989069,2.088534154576006e-16,14.766579061937312,1.1208700780068222e-29,0.0023124643569471543
100,1.0373788922202499e-18,0.0006959796524321558,2.3533090175216272e-14,14.6713213400053,3.466471721749825e-30,0.002269738643107368
101,6.639224910209599e-19,0.0006543193643978445,5.933163016130659e-14,14.577042473762196,4.76980386443695e-29,0.002207781022612103
102,4.249103942534144e-19,0.000544752992294747,6.749151956559251e-14,14.483726302049863,7.617265044822518e-28,0.0021302442308255426
103,2.7194265232218524e-19,0.0005350378309026312,4.818225384069052e-14,14.39135706428483,1.3865846478921093e-26,0.002040636105048217
104,1.7404329748619858e-19,0.000493196769776576,2.1490739646357466e-14,14.299919386867147,2.872341469451888e-25,0.001942213550921949
105,1.113877103911671e-19,0.00029398820865487383,4.197026342455396e-15,14.209398270175246,6.761167809402307e-24,0.0018379105468162126
106,7.128813465034694e-20,9.393673067911845e-05,5.009249640212416e-17,14.11977907611621,1.8059417369860065e-22,0.0017302953896853137
107,4.5624406176222034e-20,0.00012325940859046156,3.2950781973720324e-15,14.031047516202806,5.466699018072997e-21,0.0016215523850932512
108,2.91996199527821e-20,0.0003360957751086908,6.749663736849331e-15,13.9431896401303,1.873130205463254e-19,0.0015134833230737621
109,1.868775676978055e-20,0.00045299526462466754,6.980207628309921e-15,13.856191824827713,7.25687676140789e-18,0.001407524336566544
110,1.196016433265955e-20,0.0003245346362053732,4.602244609975416e-15,13.77004076395968,3.1755634162699613e-16,0.0013047740860590324
111,7.654505172902113e-21,0.00010182935395608732,1.845756325470265e-15,13.68472345785646,1.568055436905242e-14,0.0012060296287451327
112,4.8988833106573525e-21,1.4186143891147667e-05,2.7086432093181097e-16,13.600227203851016,8.729303296641029e-13,0.0011118267900058851
113,3.1352853188207052e-21,9.252101226997676e-05,3.500779297396807e-17,13.516539587003173,5.474050068265691e-11,0.0010224823380181561
114,2.0065826040452514e-21,0.00018681106463160914,4.344377673877554e-16,13.43364847119218,3.863722791629813e-09,0.0009381357496804833
115,1.2842128665889609e-21,0.00018746542089299165,7.519423876716643e-16,13.35154199055989,3.067249155272156e-07,0.0008587888312241168
116,8.218962346169349e-22,0.00013027595686596668,7.11486287882452e-16,13.27020854128789,2.736261366942896e-05,0.0007843419060329958
117,5.260135901548384e-22,9.407098965753264e-05,4.326606152360266e-16,13.189636773692824,0.0026925860233606817,0.0007146256943778282
118,3.366486976990965e-22,8.62895745308154e-05,1.5405002436630895e-16,13.109815584624947,0.09369490871005373,0.0006494283768819203
119,2.1545516652742176e-22,6.844031486799499e-05,1.5127514152335726e-17,13.03073411015589,0.01751812527694291,0.0005885176502303702
120,1.3789130657754992e-22,4.027696008291407e-05,9.147673521923057e-18,12.952381718542263,0.0025098058062802027,0.0005316578471119343
121,8.825043620963195e-23,4.0111505485214215e-05,5.4724988538272735e-17,12.874748003452527,0.00047317225814277734,0.00047862240213958037
122,5.648027917416444e-23,7.447462238680693e-05,8.220604499572815e-17,12.797822777445212,0.0001219686754903668,0.00042920210301369664
123,3.6147378671465246e-23,9.742798792178195e-05,7.148991713260314e-17,12.721596065687162,4.217593726453276e-05,0.00038320967460364966
124,2.313432234973776e-23,7.231894039914203e-05,3.999040107755688e-17,12.646058099901111,1.9128186301762605e-05,0.00034048130736114154
125,1.4805966303832168e-23,2.2596120925799635e-05,1.2421729526773738e-17,12.571199312532487,1.115649549532855e-05,0.0003008757659242917
126,9.475818434452587e-24,7.558730221799658e-08,6.464588401933577e-19,12.497010331125765,8.230855914871002e-06,0.00026427170491896235
127,6.064523798049656e-24,1.9429465772830332e-05,1.7304919404851827e-18,12.42348197290133,7.574991300315383e-06,0.00023056378310784887
128,3.8812952307517786e-24,4.7142422782408526e-05,6.6483078241575465e-18,12.350605239524091,8.59415860073617e-06,0.0001996581104922847
129,2.4840289476811383e-24,4.984078147467426e-05,8.833192677578355e-18,12.27837131205574,1.189839901325788e-05,0.000171467491828687
130,1.5897785265159288e-24,3.112797168252707e-05,7.081314780473912e-18,12.206771546082757,1.992365859954983e-05,0.00014590684995235823
131,1.0174582569701944e-24,1.5518368619996783e-05,3.6288076888340234e-18,12.135797467012798,4.002726504397583e-05,0.00012288912840166522
132,6.511732844609244e-25,1.3485178924176545e-05,9.594986694990846e-19,12.065440765532392,9.573326330183591e-05,0.0001023218895150912
133,4.167509020549916e-25,1.5781259157225157e-05,1.376912436209737e-20,11.995693293219272,0.00027008275668445267,8.410474508779126e-05
134,2.6672057731519463e-25,1.4250614670051512e-05,2.7763321516803317e-19,11.92654705830292,0.0008843269067393608,6.812768469543359e-05
135,1.7070116948172458e-25,1.280546508154284e-05,7.839119657188891e-19,11.857994221567283,0.003211491126115173,5.427030401641829e-05
136,1.0924874846830374e-25,1.6255860607297018e-05,9.339584253188923e-19,11.790027092389902,0.011054709847381633,4.240188326268158e-05
137,6.991919901971439e-26,1.9626328763072977e-05,6.913453369210932e-19,11.72263812491189,0.023464005051351797,3.2382224836308225e-05
138,4.474828737261721e-26,1.5316755729586187e-05,3.2264461188839085e-19,11.65581991433359,0.02061812644715669,2.4063129633091723e-05
139,2.8638903918475016e-26,5.541176800251817e-06,7.008085591642185e-20,11.589565193330856,0.010329346197522184,1.72903725720992e-05
140,1.832889850782401e-26,3.727721143571274e-07,4.3384226547855275e-23,11.523866828587245,0.004583605736617594,1.1906029085961044e-05
141,1.1730495045007365e-26,4.422766623998326e-06,4.024670723239615e-20,11.458717817437535,0.0022286843947736837,7.75100429125678e-06
142,7.507516828804713e-27,1.1269723528326888e-05,9.011622373428624e-20,11.39411128461824,0.0012806666396973177,4.667623989521885e-06
143,4.804810770435018e-27,1.2394947281919613e-05,9.725101381146933e-20,11.330040479121038,0.0008915013905143014,2.502160023798991e-06
144,3.075078893078411e-27,7.365803564464833e-06,6.649900894339186e-20,11.266498771145091,0.0010091366806499716,1.107180293440629e-06
145,1.968050491570183e-27,2.4508348568812134e-06,2.803475519659748e-20,11.203479649144514,0.02145709882181532,3.4363440773252353e-07
146,1.2595523146049172e-27,1.796010782305641e-06,4.738003914801251e-21,11.140976716967428,0.02830270827264464,8.260813078796283e-08
147,8.061134813471471e-28,3.5990237976311755e-06,2.5368175764161623e-22,11.0789836910831,0.007088806846123406,2.0670217473698438e-07
148,5.159126280621742e-28,4.431371707438286e-06,5.4419403481809076e-21,11.017494397893888,0.0031795531906261957,6.1101245308245e-07
149,3.3018408195979154e-28,3.870323124785331e-06,1.013282447844433e-20,10.956502771128893,0.003842940059613345,1.20370872905991e-06
150,2.1131781245426653e-28,3.5274066224997126e-06,9.978429669776299e-21,10.896002849316242,0.006350823534557524,1.9062260124773543e-06
151,1.352433999707306e-28,3.6778762472087855e-06,6.2979121815171954e-21,10.835988773331177,0.009812686645053978,2.65309760897966e-06
152,8.655577598126759e-29,3.0626079367902196e-06,2.3720759307105324e-21,10.77645478401715,0.011856364444686913,3.3914701426120444e-06
153,5.539569662801125e-29,1.4455933154979139e-06,2.8531481347753287e-22,10.717395219877332,0.010681794304806279,4.080349071668995e-06
154,3.5453245841927204e-29,4.035412054737777e-07,8.821212193613643e-23,10.658804514833957,0.007837362295942507,4.689628273076379e-06
155,2.269007733883341e-29,1.1085304826406179e-06,6.98954586577715e-22,10.600677196053129,0.005339824338047836,5.19895938765456e-06
156,1.4521649496853382e-29,2.5670025291480007e-06,1.1170999157104535e-21,10.54300788183274,0.0037369922274141836,5.596516106457663e-06
157,9.293855677986165e-30,2.8944687757335453e-06,1.0091961943992217e-21,10.48579127955131,0.0028519811052849773,5.877705820157854e-06
158,5.948067633911145e-30,1.7111640611413209e-06,5.867313208224294e-22,10.42902218367557,0.0024525674419020004,6.043876478543398e-06
159,3.806763285703133e-30,3.991795088002538e-07,1.9447435012287106e-22,10.37269547382479,0.0024290754064477025,6.1010605652076255e-06
160,2.4363285028500052e-30,1.8786667455625816e-07,1.411347290462085e-23,10.316806112889864,0.0028479250708806324,6.058791230026688e-06
161,1.5592502418240033e-30,8.1466420311255e-07,1.8752114708340923e-23,10.261349145205306,0.004131431115808456,5.929018263018914e-06
162,9.97920154767362e-31,1.2524675472639096e-06,8.62493570054003e-23,10.206319694772294,0.0074874722167747754,5.725144123173977e-06
163,6.386688990511117e-31,1.099116397358068e-06,1.2096598138894788e-22,10.151712963531097,0.013614485163514692,5.461192990155978e-06
164,4.0874809539271144e-31,7.677590602279263e-07,1.006203823970417e-22,10.097524229681168,0.01650294120264355,5.1511190627340316e-06
165,2.615987810513353e-31,6.334404194313349e-07,5.370236247109923e-23,10.043748846047338,0.013862769019808652,4.80825430063486e-06
166,1.674232198728546e-31,5.730913952765266e-07,1.5339355457234547e-23,9.990382238490561,0.011048553619130545,4.444890648789284e-06
167,1.0715086071862694e-31,3.8404645563054155e-07,4.58136570810771e-25,9.937419904361734,0.009018977926283561,4.071987586768292e-06
168,6.857655085992124e-32,2.0995940754658168e-07,3.208007928016501e-24,9.884857410997196,0.007327884583546471,3.6989926479328516e-06
169,4.3888992550349597e-32,2.995307465337154e-07,1.030279286482276e-23,9.832690394254502,0.005947328562473183,3.333760339591817e-06
170,2.808895523222374e-32,5.599167249645469e-07,1.2883108948719536e-23,9.780914557087218,0.004953419661753977,2.982553613001568e-06
171,1.7976931348623198e-32,6.348765798757733e-07,9.889074539165689e-24,9.729525668157416,0.004351380436081197,2.650111593220487e-06
172,1.1505236063118848e-32,3.8723655160569156e-07,4.820787518427122e-24,9.678519560484698,0.004112095232713587,2.33976757245775e-06
173,7.363351080396064e-33,7.817079019480013e-08,1.1517145322940027e-24,9.627892130130576,0.00422955781476424,2.053602169970536e-06
174,4.71254469145348e-33,1.553792759084497e-08,2.5381478542211158e-27,9.577639334917071,0.004756429606700259,1.792617932675643e-06
175,3.016028602530227e-33,1.8449587953039845e-07,4.845714796697646e-25,9.527757193178457,0.005816752940979474,1.556923359112467e-06
176,1.9302583056193453e-33,3.27920716473995e-07,1.197631224366371e-24,9.478241782545114,0.007529304366011527,1.345916246765782e-06
177,1.2353653155963809e-33,2.9354446944850223e-07,1.3507830713304774e-24,9.429089238758475,0.009658938382898564,1.1584582713913393e-06
178,7.906338019816838e-34,1.6877540462389248e-07,9.577575888405326e-25,9.38029575451613,0.0112175630404285,9.930347037709684e-07
179,5.060056332682776e-34,9.83521566814272e-08,4.234656429406085e-25,9.3318575783461,0.01128271466854017,8.478950681386331e-07
180,3.2384360529169768e-34,9.924719198788327e-08,8.094011645047398e-26,9.283771013509455,0.010200671382136784,7.211722795540799e-07
181,2.0725990738668655e-34,1.0087445804903242e-07,1.3028395788094946e-27,9.236032416930357,0.008819760541118823,6.109793155133155e-07
182,1.3264634072747937e-34,8.173949014280559e-08,6.74461842963945e-26,9.188638198152717,0.007591073023921377,5.154837487543853e-07
183,8.489365806558679e-35,8.376814594478105e-08,1.3598528212227254e-25,9.141584818322658,0.006641741058977682,4.329614787589009e-07
184,5.433194116197555e-35,1.1756796691099237e-07,1.3952545867078395e-25,9.094868789196003,0.005990295861492,3.618317486686287e-07
185,3.4772442343664356e-35,1.303654549204105e-07,9.13603281314466e-26,9.048486672170066,0.005629354731022674,3.0067603428968207e-07
186,2.2254363099945188e-35,8.479152701480734e-08,3.628677202341604e-26,9.002435077338987,0.005550604830072885,2.4824366430368324e-07
187,1.424279238396492e-35,2.0300193714457433e-08,5.172465204611692e-27,8.956710662571925,0.0057537259125355145,2.0344710459332203e-07
188,9.115387125737549e-36,3.638485948633067e-09,7.748012130711916e-28,8.911310132613474,0.006241818407983962,1.6534974811404057e-07
189,5.8338477604720325e-36,4.2258347365653226e-08,8.853281097246018e-27,8.86623023820559,0.006993435884691604,1.3314883058929532e-07
190,3.7336625667021014e-36,8.042578692623323e-08,1.512365497827771e-26,8.821467775230452,0.00790461592610649,1.0615577716110262e-07
191,2.3895440426893447e-36,7.389175425890382e-08,1.4204067935546016e-26,8.77701958387363,0.008741002018193398,8.377591002004126e-08
192,1.5293081873211805e-36,3.758286493221611e-08,8.5767032759112e-27,8.73288254780698,0.009211500688938341,6.548904294589972e-08
193,9.787572398855556e-37,1.3408590864846149e-08,3.0203551191628545e-27,8.689053593390707,0.009174378050510914,5.0832082513962785e-08
194,6.264046335267556e-37,1.5729700147400415e-08,2.841327295166793e-28,8.645529688894023,0.008734620434371346,3.938436963669225e-08
195,4.008989654571236e-37,2.581989502917041e-08,1.9454963465867539e-28,8.602307843733922,0.008113980382781544,3.075614624986191e-08
196,2.5657533789255905e-37,2.697791661434276e-08,1.1113962675016594e-27,8.559385107731503,0.007497715992067807,2.4580232399897916e-08
197,1.642082162512378e-37,2.3387501305419527e-08,1.6508401448092475e-27,8.516758570385402,0.006992470299248028,2.050675602602089e-08
198,1.0509325840079219e-37,2.3926831801312146e-08,1.425464899180768e-27,8.47442536016182,0.006647785303552665,1.8200594284146802e-08
199,6.7259685376507e-38,2.486336233659808e-08,7.915285699702215e-28,8.432382643800693,0.006482378193137818,1.7341060501044693e-08
200,4.3046198640964486e-38,1.7862546049817346e-08,2.427370695772948e-28,8.390627625637565,0.0064988427546448894,1.7623300884842147e-08
201,2.754956713021727e-38,6.273454765173483e-09,1.1731091015092084e-29,8.349157546940736,0.006687306258711722,1.876084373146929e-08
202,1.763172296333905e-38,2.342103443695801e-09,3.613827730652226e-29,8.307969685263252,0.007020150729831331,2.048876324281256e-08
203,1.1284302696536992e-38,9.892951373566002e-09,1.346423104255894e-28,8.267061353809343,0.007441665829016552,2.2566971501264013e-08
204,7.221953725783675e-39,1.859964220296954e-08,1.7713222907568746e-28,8.226429900814916,0.00786321736658186,2.4783226648246828e-08
205,4.6220503845015523e-39,1.755135513822296e-08,1.4102234288946086e-28,8.186072708941719,0.008180024733711148,2.6955534181383695e-08
206,2.958112246080994e-39,8.461663987266126e-09,7.170491728530815e-29,8.14598719468482,0.00831259776122821,2.89337135094178e-08
207,1.893191837491836e-39,1.5942334317711564e-09,1.86707581139893e-29,8.106170807793031,0.00824472147573111,3.0599996506008e-08
208,1.2116427759947752e-39,2.292592650385409e-09,2.2184081889514336e-31,8.066621030701953,0.008023883260707593,3.1868613045128934e-08
209,7.754513766366562e-40,6.4105304498469785e-09,5.7368715380457535e-30,8.027335377979282,0.007728168844241538,3.268439599751658e-08
210,4.9628888104746e-40,7.955087831902886e-09,1.5838716359011244e-29,7.988311395782069,0.007431946435635155,3.3020501907605125e-08
211,3.176248838703744e-40,6.371209082561921e-09,1.870347338358472e-29,7.9495466613256305,0.007189446127262697,3.287539185523418e-08
212,2.032799256770396e-40,4.7671700996306095e-09,1.375055585897817e-29,7.911038782363783,0.007033150673970957,3.226924932887808e-08
213,1.3009915243330535e-40,4.339388520900796e-09,6.363530311824851e-30,7.872785396680119,0.006977561189872885,3.1240028813298295e-08
214,8.326345755731543e-41,3.604099132554061e-09,1.3559961339568799e-30,7.83478417159005,0.007022479581967131,2.983933156610725e-08
215,5.328861283668187e-41,1.9874470942873535e-09,2.1415269900092883e-33,7.797032803453312,0.00715410649498926,2.8128295680807427e-08
216,3.4104712215476395e-41,1.185526824825582e-09,8.258459453124972e-31,7.759529017196694,0.007344919335175509,2.6173668367245243e-08
217,2.1827015817904892e-41,2.381371589369815e-09,1.8170959995741977e-30,7.722270565846718,0.007555119068148085,2.404420198569649e-08
218,1.396929012345913e-41,4.0710881784027085e-09,1.945042516562774e-30,7.685255230072005,0.007738909231733761,2.180748433316136e-08
219,8.940345679013843e-42,3.930657585120709e-09,1.3209061417770154e-30,7.648480817735116,0.00785627560906996,1.9527280456821654e-08
220,5.7218212345688595e-42,1.914863817696847e-09,5.517517303254022e-31,7.611945163453588,0.00788566076719465,1.726143006829995e-08
221,3.661965590124071e-42,2.039805094961193e-10,9.093540905638269e-32,7.575646128169969,0.007830029916876766,1.506031332582501e-08
222,2.3436579776794053e-42,3.3626822792198715e-10,5.8449647944043604e-33,7.539581598730607,0.007712809396160116,1.296586982185621e-08
223,1.4999411057148195e-42,1.5453062017514945e-09,1.111070161639613e-31,7.503749487472997,0.007567378345872714,1.1011132129334907e-08
224,9.599623076574847e-43,2.1516121727237653e-09,2.0395305902014585e-31,7.468147731821443,0.007426647504502329,9.220216878050126e-09
225,6.143758769007901e-43,1.6728318046986862e-09,1.993212555600637e-31,7.432774293890866,0.007316529742050747,7.608703326601019e-09
